#trace80	trace82	trace84	trace86
-5.1735287	-6.1156006	-7.1377945	-5.6886325
-6.0305743	-5.5843353	-6.845768	-5.9722342
-6.7841053	-4.9750357	-7.1555839	-5.503345
-7.259367	-4.4428592	-7.2239332	-4.9055557
-7.3490944	-4.3025641	-6.8049545	-4.5291123
-7.1050138	-4.632997	-6.4129877	-4.5049853
-6.8381896	-5.1502638	-6.3435969	-4.854332
-6.5913248	-5.4723864	-6.3528833	-5.6759973
-6.1010213	-5.4050546	-6.3774219	-6.6337066
-5.7074733	-4.9474468	-6.2585077	-7.1807647
-5.9365659	-4.2574897	-6.0529342	-7.7780843
-6.4925685	-3.975585	-6.1266007	-9.1826038
-6.8193388	-4.3793993	-6.4922504	-11.155869
-6.9594893	-4.7320638	-7.2486281	-13.333686
-7.2041001	-4.9064646	-8.3590317	-15.737613
-7.3757133	-5.5097094	-9.0039816	-17.41235
-7.2955103	-6.2305303	-8.4522762	-17.125364
-7.3074384	-6.3120465	-7.2544093	-15.603612
-7.8047843	-5.6939774	-6.6116447	-14.178291
-8.5527067	-4.9398866	-6.869	-12.584816
-9.0198259	-4.5864477	-7.6672964	-10.568986
-9.0711536	-4.5991297	-8.6855087	-9.1978436
-8.4660978	-4.8092132	-9.8424225	-9.086525
-7.2230163	-5.2008386	-11.262788	-9.5027485
-6.1341033	-5.9341121	-12.634249	-9.8435183
-5.629528	-7.1499095	-13.236403	-10.470675
-5.3178277	-8.1944447	-12.621204	-11.48449
-5.3338141	-8.2062826	-11.082744	-12.218822
-6.4888015	-7.4236569	-9.6825495	-12.002553
-8.623642	-6.5704064	-9.266161	-11.055629
-10.424913	-5.9859223	-9.5217047	-10.307882
-11.027939	-5.9136419	-9.2378683	-10.022881
-10.890457	-6.6705928	-7.9039879	-9.8814411
-11.001316	-8.151063	-6.5057216	-9.9534435
-11.518231	-9.3831158	-5.6900001	-10.299366
-11.751767	-9.3503637	-5.1982565	-10.966839
-11.354437	-8.2382965	-5.0839534	-12.111383
-11.086362	-7.1413875	-5.5564804	-13.178029
-11.370005	-6.891418	-6.5576792	-13.078915
-11.529748	-7.6919818	-7.48629	-11.49042
-11.502667	-8.8989458	-7.2531118	-9.186347
-11.723103	-9.4712982	-5.953805	-7.218884
-11.774814	-9.3853788	-4.9703569	-6.2105675
-11.200281	-9.1847963	-4.8655643	-5.9831805
-10.653761	-8.6687393	-5.0702024	-6.2181759
-10.746013	-7.7239928	-5.1574206	-6.6759439
-10.949902	-6.8765244	-5.2736382	-6.8332939
-10.820151	-6.2570424	-5.5251822	-6.6857209
-10.407978	-5.9518456	-5.8281741	-6.8263216
-9.6587553	-6.220561	-5.7606888	-7.1516843
-8.9230232	-6.6145821	-4.7916026	-7.3065257
-8.5897503	-6.6608024	-3.4439681	-7.3723617
-8.2480049	-6.622098	-2.6338975	-7.1396871
-7.472971	-6.6993794	-2.3199673	-6.4319963
-6.4269853	-6.4431024	-2.193285	-5.4329743
-5.5235109	-5.6401963	-2.1152012	-4.5640192
-5.1290536	-5.1508603	-2.0038548	-4.1947017
-5.0504661	-5.5743136	-2.0285285	-3.9417491
-4.7836771	-6.3650546	-2.1462538	-3.6067989
-4.54248	-6.9763498	-2.0534482	-3.6160181
-4.8860784	-7.2902889	-1.821931	-3.9154358
-5.4624863	-7.2979627	-1.8942615	-3.6779666
-5.4716625	-6.9760714	-2.4758248	-2.4367778
-4.9812231	-6.3796558	-3.1282623	-1.3823235
-4.3394079	-5.7185764	-3.4479954	-1.3497442
-3.612442	-5.0331554	-3.673188	-1.2633505
-3.0683858	-4.5236039	-3.855763	-0.35795274
-2.9257672	-4.6990299	-3.4053283	0.92763847
-3.328403	-5.4813995	-2.205606	1.4141802
-4.3056288	-6.1421566	-1.2849624	0.31913164
-4.9794664	-6.1897902	-1.3447388	-1.2814388
-4.4328394	-5.9491153	-1.9579921	-1.963634
-3.0551026	-5.9075069	-2.5387595	-1.796299
-1.9819492	-5.8648548	-2.7823665	-1.7693714
-1.6490746	-5.3446555	-2.814878	-2.484195
-1.2014496	-4.4296365	-3.0219047	-3.7292058
-0.26787776	-3.8486259	-3.3531783	-4.6720624
0.16018453	-3.9979792	-3.4326334	-4.2877512
-0.50926554	-4.2896543	-3.1441731	-2.7941976
-1.6061835	-4.0301747	-2.72101	-1.6485256
-1.992829	-3.2417724	-2.384829	-1.3830978
-1.2255116	-2.6391926	-1.8478867	-1.4791718
0.056123521	-3.10695	-0.75913626	-1.6142868
0.81329656	-4.5514088	0.4774954	-1.8605908
0.47073296	-5.846312	0.72301465	-2.3737953
-0.49217522	-6.2508931	-0.69634295	-2.951997
-1.0259546	-6.1282511	-2.7136719	-3.5297983
-0.71388352	-5.8891463	-3.6910584	-4.3655744
0.15510681	-5.1980433	-3.3860595	-5.1947851
1.1283683	-4.1190472	-2.5878651	-5.4064436
1.8604809	-3.3012331	-1.9560479	-4.688324
2.1032538	-2.9209061	-1.4988734	-3.4167826
1.4644235	-2.7137957	-0.92446029	-2.5334835
0.14743015	-2.6514318	-0.59801102	-2.6760309
-0.81359053	-3.140192	-0.67850566	-3.5273283
-1.0408282	-4.3046064	-0.41092369	-4.2101974
-1.0626328	-5.4605412	0.32400909	-4.115912
-1.3437655	-5.9392252	0.74676758	-3.3842616
-1.8867266	-5.5970879	0.46858114	-2.3911173
-2.3793921	-4.4981318	-0.049326334	-1.4477146
-2.4129128	-3.1475482	-0.28602576	-0.96663904
-2.0396578	-2.2526548	-0.40468177	-1.0867029
-1.8478916	-2.0016668	-0.74698502	-1.3142577
-2.0464628	-2.0550656	-1.1684545	-1.2171755
-2.1707876	-2.1944757	-1.317342	-1.1564279
-1.7884499	-2.5883043	-1.219142	-1.5675386
-1.0459516	-2.9864807	-0.92431504	-1.9586129
-0.64521682	-2.9064233	-0.21116108	-1.756304
-0.90949178	-2.5570939	0.68151814	-1.3249084
-1.247649	-2.5396397	1.1866194	-1.1424264
-1.251882	-3.0564861	1.1012224	-1.4303324
-1.0851679	-3.5390363	0.77470869	-1.8517935
-0.78117466	-3.4767623	0.83373034	-1.6152698
-0.416848	-3.3550482	0.93829948	-0.79875481
-0.3387036	-3.4668748	0.13958997	-0.14765918
-0.70849943	-3.4837353	-1.1131597	0.14641827
-1.3011166	-3.6573417	-1.5421571	0.42430365
-1.9313496	-4.3839369	-1.0529153	0.54250515
-2.3249755	-5.0561662	-0.78086787	0.11755362
-1.9653928	-4.7187538	-1.3434196	-0.532781
-1.0937868	-3.502676	-2.1434581	-0.69949597
-0.61048704	-2.4115913	-2.6509943	-0.078006372
-0.73750478	-1.8472407	-2.5671725	0.78031868
-1.0662251	-1.5238756	-1.5994233	1.1258785
-1.1562643	-1.3160357	-0.26172954	0.95841217
-1.0117716	-1.3024218	0.50552386	0.79197556
-0.92680705	-1.4962695	0.41287836	0.99554098
-0.82028633	-1.9426715	-0.13353182	1.4766474
-0.55970365	-2.614506	-0.70702064	1.7939777
-0.24128383	-3.2957454	-1.1509025	1.2551388
0.1686019	-3.6962569	-1.2979584	-0.50048411
0.64548796	-3.7265589	-1.0079111	-2.3619025
1.0321777	-3.5207298	-0.46173072	-2.6845796
1.15862	-3.1839669	0.062376719	-1.5297793
0.78473717	-2.6408765	0.3678678	-0.32993186
0.23551486	-1.8800485	0.29586446	-0.047692571
0.18844855	-1.3869684	-0.10410312	-0.56964087
0.57930559	-1.2723449	-0.41577885	-1.0779694
0.6457715	-1.0186485	-0.32637393	-0.93834084
-0.11776574	-0.6452511	-0.27460623	-0.33391777
-1.2319536	-0.41726378	-0.65166438	0.08674489
-1.4796495	-0.30001426	-0.96928561	0.0056523215
-0.71167856	-0.38377598	-0.80473018	-0.28518283
-0.11304951	-0.57787001	-0.14105317	-0.59475327
-0.18838896	-0.52946836	0.86343199	-1.1149776
-0.19215193	-0.29115686	1.6470127	-1.7622952
0.41047657	-0.19331482	1.7344294	-1.8862413
1.2238655	-0.36254251	1.1970234	-1.0537274
1.6558212	-0.58303416	0.4332014	-0.1170961
1.4012364	-0.80098635	-0.23215272	-0.31207946
0.76216525	-1.3871876	-0.5199213	-1.547941
0.27034009	-2.2867601	-0.26918709	-2.5601423
-0.061795626	-2.6872191	0.10421582	-2.5553799
-0.30777884	-2.0989566	0.26977566	-2.0674081
-0.18612623	-0.98334509	0.5340088	-1.7481686
0.46770823	-0.16230269	0.97673887	-1.2489661
0.89925605	-0.13879827	1.3824925	-0.25428435
0.43710172	-0.94046319	1.8015946	0.71973199
-0.15962727	-2.0725865	2.3010895	1.041551
-0.16104388	-2.6480134	2.6847429	0.55030411
0.12052175	-2.2960949	2.8185217	-0.041723479
0.53361696	-1.7347244	2.8650537	0.064934641
1.1593993	-1.7066404	2.6646199	0.41878697
1.4937824	-1.9469872	1.9350767	0.38986182
1.1069231	-1.8980291	1.2520744	0.25125015
0.57744312	-1.4933234	1.0126071	0.39938775
0.638255	-0.95262682	0.79661334	0.60132527
1.1915152	-0.53785211	0.30699572	0.32493079
1.7415121	-0.51259345	-0.47913918	-0.4541305
2.0374949	-1.2366217	-1.3401653	-1.1572266
2.0953033	-2.4651051	-1.5730412	-0.97754115
2.0640056	-3.3081307	-0.76134109	0.35775962
2.090344	-3.3630524	0.38276842	1.6111203
2.1912625	-2.9491668	0.97311527	1.3567415
2.2234931	-2.5253294	1.0106027	0.14353696
1.8708645	-2.3375297	0.76857346	-0.67211854
1.3054609	-2.3586581	0.3658002	-0.78682148
1.1173154	-2.544836	-0.018822715	-0.5017398
1.3303609	-2.7299671	-0.47920278	0.025797062
1.5071323	-2.7654314	-0.90315843	0.43534234
1.3249096	-2.6539321	-0.56019026	0.19257611
0.98529887	-2.2588348	0.76895916	-0.54787374
0.93015701	-1.7176541	2.0340014	-0.8877275
1.0569373	-1.2041931	2.0174932	-0.13426039
0.99358386	-0.66140032	0.81548101	1.1993005
0.99356776	-0.11242493	-0.53984165	1.8934631
1.6398036	0.36680984	-1.1470915	1.5828109
2.554342	0.58153051	-0.66171783	0.7696169
2.8821232	0.34209916	0.42744443	0.097625457
2.5742786	-0.05860934	1.2339659	-0.094693355
2.1466424	-0.11384548	1.4496537	-0.11298483
1.9591486	-0.00038040249	1.3867126	0.0018933818
1.7208672	-0.25454888	1.1469396	0.68471962
1.0870563	-0.49660599	0.88260347	1.5246578
0.63377762	-0.18336271	0.8777104	1.9448622
0.88969672	0.1902401	0.60936958	2.1747277
1.2952975	-0.10072988	-0.20437083	2.3173635
1.2163641	-0.90957236	-0.62871957	1.98896
1.0349061	-1.6024696	-0.16532975	1.2926928
1.2864802	-1.9249645	0.53046316	0.87691307
1.7247603	-1.8101809	0.87860757	0.96566015
2.1734657	-1.1541142	0.9205485	1.100334
2.6278961	-0.43974847	0.97484499	0.80901897
2.7366757	-0.18952839	1.0662359	0.2725946
2.5936854	-0.17438161	0.84193319	0.092615835
2.5840459	-0.11101593	0.17783079	0.49516937
2.7092938	0.0057141539	-0.57608384	0.89421862
2.9904852	0.2223718	-0.85512882	0.84414124
3.1652567	0.28954014	-0.70812601	0.76894706
2.883502	-0.10417234	-0.77941298	0.83827579
2.3889468	-0.54085952	-0.93982559	0.65300834
1.8652231	-0.65366989	-0.47259918	0.18411526
1.3420413	-0.52861005	0.38295564	-0.054029141
0.733477	-0.41356498	0.84261101	0.41855407
-0.28451413	-0.73230869	0.69659859	1.2175564
-1.3190782	-1.3657596	0.30206594	1.481055
-1.33416	-1.7560879	0.19124579	0.86888462
-0.018031025	-1.8457519	0.42136598	-0.20199922
1.6547886	-1.9397124	0.86361265	-0.94523615
2.6546412	-2.1694269	1.3106512	-0.92689377
2.9837618	-2.5954454	1.2378793	-0.47188899
2.8218651	-3.0567544	0.62058628	-0.15691002
2.3498411	-2.9812193	0.18339671	-0.2046127
2.0808012	-2.3569567	0.67770964	-0.68152469
2.194881	-2.0247023	1.7917156	-1.4045798
2.306571	-2.1963651	2.4391246	-1.7137228
2.0848281	-2.4696047	2.3508699	-1.3881835
1.6452347	-2.8418274	2.0584228	-0.96503097
1.2503796	-3.193723	1.7345934	-0.86614817
1.1022375	-3.1012869	1.4244527	-1.0107585
1.2081562	-2.3249705	1.3792269	-1.1478209
1.2496156	-1.2669592	1.4255072	-1.446548
1.0692197	-0.84238148	1.2303816	-2.0863705
0.99950302	-1.11518	0.77301067	-2.480823
1.2648579	-1.4966545	0.22514512	-1.8656672
1.7539893	-1.9011345	0.11436808	-0.25351068
2.1300671	-2.3819647	0.73539031	1.3971174
2.1093812	-2.6833379	1.4804697	2.2078822
1.768838	-2.8356593	1.6832262	1.9596204
1.2556762	-3.1723664	1.5059841	0.97078377
0.66285253	-3.4931149	1.3617142	0.3501263
0.3865774	-3.2046258	1.3768891	0.92756927
0.71669	-2.4583557	1.5869178	2.013216
1.3570724	-2.077024	1.8419385	2.5877512
1.7461481	-2.1975565	1.8093675	2.4657614
1.5196369	-2.1236086	1.3785437	2.019603
0.87760437	-1.5498861	0.94917607	1.6424032
0.3387107	-1.0813808	0.62602335	1.5045016
0.31890449	-1.0010318	0.011421693	1.4266599
0.8992871	-1.0625536	-0.68561149	1.245121
1.7126889	-1.3842916	-1.0273356	1.1258535
1.9974848	-2.0418332	-1.0729842	1.2450755
1.455735	-2.7004492	-0.96381074	1.4460515
0.87937361	-2.9697609	-1.0810781	1.3838477
1.1410044	-2.6030648	-1.7070994	0.98508126
1.9731573	-1.6823105	-2.2666967	0.61526018
2.3947587	-0.8084597	-2.0429974	0.4495666
1.9430021	-0.61979336	-1.1185127	0.33112153
1.0330119	-0.99115431	-0.20404853	0.5870434
0.34984383	-1.5132186	0.40468782	1.301133
0.34383738	-2.2750852	0.94414699	1.9030017
1.0026002	-3.3123202	1.4273287	2.2494903
1.7847211	-4.0625348	1.5279095	2.3637226
2.348186	-4.077816	1.1070091	2.138988
2.7221003	-3.6902175	0.55125189	1.7238221
2.8410451	-3.4381878	0.2252094	1.121608
2.8856161	-3.2731445	0.1180924	0.30463916
2.9802239	-3.1030605	0.26857513	-0.25207794
2.7128155	-3.2155404	0.72772473	-0.052881718
2.0141697	-3.4552968	1.1410571	0.71759802
1.4105413	-3.2946119	0.93662417	1.4768622
1.2442582	-2.7251785	0.16277644	1.7367468
1.3704548	-2.2636366	-0.25240064	1.3628376
1.40704	-2.2668674	0.17083062	1.0082698
1.1445532	-2.2667491	0.92466277	1.4019965
0.53631461	-1.7889987	1.4394386	2.2157934
-0.2735396	-1.3725029	1.5573621	2.6926341
-0.79080224	-1.4258666	1.4150242	2.7725072
-0.60578471	-1.40897	1.3436092	2.6931593
-0.0035732437	-0.96340346	1.4484291	2.5138597
0.44540656	-0.44482154	1.4281623	2.1096704
0.62975121	-0.30985144	1.3579193	1.3478756
0.72057366	-0.53750229	1.6523062	0.58182836
0.65178931	-0.83177179	2.0870578	0.1388561
0.39202324	-1.1655335	2.2584579	0.11439534
0.22240455	-1.5489318	2.4575298	0.62917656
0.37606916	-1.7314115	2.9906249	1.3560057
0.64896411	-1.4721254	3.546864	1.6589599
0.65582573	-0.96295714	3.5370774	1.1402364
0.55796129	-0.50085306	2.7747827	0.32325384
0.68351334	-0.085072495	1.9644878	0.063132033
1.0477933	0.010114869	1.9875559	0.31223604
1.6636584	-0.39526653	2.8364928	0.53445739
2.2782452	-0.97274524	3.6693695	0.51388419
2.5398116	-1.4035962	3.7105072	0.7147193
2.4781005	-1.6996293	3.1089282	1.3056724
2.2477338	-1.9383563	2.407407	1.6880611
2.2821043	-1.9207008	1.831745	1.6374594
2.5404241	-1.501687	1.6137613	1.3996964
2.36517	-1.0825889	1.8540012	1.0700737
1.7969478	-1.0780796	2.2358928	0.83313674
1.226089	-1.2387815	2.5047596	0.58844084
0.69605482	-1.3435796	2.4954011	0.030186916
0.28650922	-1.6119361	1.9268746	-0.57289767
0.21417269	-1.883024	0.93141979	-0.84692788
0.38783237	-1.6145946	0.30856276	-0.78394824
0.62267029	-1.0101885	0.6130538	-0.32141978
1.1526873	-0.73140794	1.2536315	0.47518417
1.8821235	-0.76110917	1.4735122	1.0566707
2.1032948	-0.71742827	1.3235562	1.2061042
1.5611938	-0.62754434	1.3239462	1.3360063
0.76674622	-0.85208195	1.557645	1.3102849
0.2533446	-1.4194959	1.6050054	0.72702986
0.26665151	-1.6628166	1.3714894	0.22343785
0.70668644	-1.1787788	1.0589297	0.59662199
1.2004244	-0.327463	1.0285012	1.4774084
1.3411353	0.21860676	1.6005168	1.9047592
0.97868615	0.065329112	2.1792912	1.5702773
0.32372829	-0.43071416	1.923257	0.92725903
-0.37003127	-0.99586725	1.2893984	0.39338148
-0.82974267	-1.8116863	1.0011061	0.0086667622
-0.85413486	-2.6316345	1.0461227	-0.16515113
-0.45865113	-3.0121894	1.4082927	0.18353125
0.24063802	-3.0408895	1.8912317	0.68933392
0.97702569	-3.1026273	2.1449637	0.51232648
1.7069623	-3.2090013	2.1234992	0.048818592
2.4052451	-2.8500178	1.8880246	0.53307807
2.5856905	-1.8926219	1.4455119	1.9735034
2.0502186	-0.95483971	0.80512106	2.8402419
1.3348734	-0.53724545	0.15199347	2.2089329
0.91656274	-0.73900956	-0.46405098	1.0800936
0.71983409	-1.4071159	-1.0779506	0.50954777
0.39937612	-1.8092799	-1.4465432	0.087196976
-0.17969541	-1.1784569	-1.3111317	-0.56439459
-0.71630216	0.0059089148	-0.50802022	-0.9814834
-1.1081764	0.47498608	0.41618243	-0.96639949
-1.4968752	-0.11155233	0.71314377	-0.67861223
-1.6028162	-1.0147789	0.42924947	-0.15381052
-1.1386621	-1.6073624	-0.091771714	0.72804159
-0.30145243	-1.8240926	-0.15125588	1.5410148
0.79071873	-1.6872386	0.80200022	1.3750504
1.9689231	-1.2809927	2.2036607	0.22839977
2.5369554	-1.0486561	3.1582596	-1.1124145
2.1684251	-1.0520215	3.3094513	-2.0658455
1.4306446	-0.88134181	2.9504585	-2.19907
1.0057323	-0.73960942	2.4482665	-1.5060022
1.1020033	-1.0173942	1.7646189	-0.74865115
1.2987545	-1.4204254	0.83691877	-0.62619865
1.1514052	-1.3615929	-0.12790535	-0.74834901
0.96149802	-0.77069944	-0.7253902	-0.074084237
1.1104146	-0.30700976	-0.68361014	1.4505668
1.409824	-0.5305512	-0.19600916	2.4715896
1.5134565	-1.1875761	0.10037369	2.0774705
1.3102498	-1.6818229	-0.16041	1.0643951
1.1602657	-1.8983206	-0.51653314	0.57667553
1.2122952	-2.0790088	-0.39411807	0.69840312
1.1321638	-2.0515501	-0.20512469	0.79342163
1.0247931	-1.3385612	-0.41646656	0.49706498
1.1368036	-0.016684711	-0.43842614	0.28530201
1.2090186	0.91357845	-0.039636757	0.47629789
0.86513299	0.63794178	0.16692856	0.64357454
0.012424516	-0.17216887	-0.16315928	0.65055013
-0.78133577	-0.47806829	-0.77875561	0.74959546
-0.86134714	-0.19790907	-0.99422032	1.028513
-0.17178389	0.40256259	-0.32591704	1.2857351
0.85990238	0.92409748	0.78898662	1.30365
1.5927219	0.97070271	1.4419165	0.99733436
1.8163859	0.54353762	1.2666317	0.50040042
1.965351	-0.16005664	0.73773021	0.31198484
2.2986271	-0.7394467	0.26983291	0.69767463
2.5615723	-0.60053748	-0.0910246	1.4529377
2.4756024	0.185634	-0.064221248	2.1330869
2.0983801	0.31009531	0.28989267	2.2366483
1.7089715	-1.0555098	0.23966108	1.7724029
1.666039	-2.6240506	-0.27374843	1.2493474
2.0245185	-2.9236631	-0.43316239	1.0896238
2.3220789	-2.1031091	0.14789551	1.3950996
2.4103053	-1.0951575	0.93036461	1.7502296
2.4287667	-0.75396824	1.3075024	1.5424718
2.1076109	-1.2807591	1.4639486	0.91228312
1.2953088	-1.8023449	1.7813448	0.8501845
0.1647339	-1.7829187	2.0868676	1.7393469
-0.77037466	-1.803176	2.0387771	2.6028564
-0.6009137	-2.302685	1.8830634	2.3317406
0.71566761	-2.9972293	1.9618438	1.2214143
1.9351305	-3.3931637	1.8109136	0.29298344
1.8472509	-3.2009263	0.90092313	-0.28388354
0.5046894	-2.6277649	-0.21514319	-0.79137963
-0.67013133	-2.0836108	-0.48891866	-1.1774731
-0.52359188	-1.6871676	0.2391728	-1.0439104
0.24927215	-1.2151949	1.1175056	-0.27806535
0.37889206	-0.49469772	1.5325042	0.62988096
-0.13178587	0.52330065	1.5408949	1.4938247
-0.48759887	1.4044268	1.1590514	2.5690699
-0.22873597	1.3586563	0.51991141	3.3871968
0.61053658	0.39739239	0.087698817	2.9486992
1.5984849	-0.73524106	-0.069503255	1.5876365
2.2660882	-1.4936826	-0.33812058	0.88932234
2.7060511	-1.8656443	-0.65474057	1.3728482
3.1801155	-2.1266806	-0.73229474	2.1810706
3.5007794	-2.2209833	-0.81741267	2.7835746
3.3465624	-2.0174599	-0.98763758	3.2886474
2.5154755	-1.6378456	-0.8303079	3.5431926
1.1917402	-1.3293389	-0.34130234	3.1534827
0.084047243	-1.3309985	0.071641415	2.4042277
-0.10847735	-1.5216281	0.24494408	2.0162623
0.52416927	-1.8497146	0.29673919	2.0082791
1.0046889	-2.2940905	0.36716387	2.0620291
0.84196359	-2.346977	0.67094582	2.2216551
0.71977448	-1.8274649	1.2403331	2.1484408
1.0875813	-1.3235798	1.8153236	1.5760186
1.5612307	-1.3570629	2.1068702	1.2864735
1.8600771	-1.6982957	1.934281	1.5844972
2.1466296	-1.4617532	1.5528555	1.7584553
2.3734858	-0.52111685	1.4385173	1.5012063
2.2150407	-0.25922453	1.5356098	1.2018185
1.7522702	-1.4954925	1.3012377	1.3036855
1.3341448	-3.2571959	0.3171581	1.6160612
1.1786878	-3.8957298	-0.99140859	1.8222479
1.3600067	-2.903795	-1.58915	1.8439684
1.8221222	-1.6136073	-1.037757	1.6116184
2.5818884	-1.3968412	0.36086881	1.4041721
3.3821089	-2.0201054	2.0746114	1.3001736
3.5660107	-2.4110932	3.1820407	1.1071593
3.1376882	-2.0088036	3.1439362	1.1057781
2.8391571	-1.1475847	2.3622403	1.4939331
2.8606744	-0.56120342	1.3544649	2.0024981
2.7122483	-0.62232608	0.68499708	2.1881814
2.2273726	-1.3566325	0.55769891	1.953475
1.4407148	-2.3617432	0.38768989	1.8566561
0.26532742	-2.9712884	-0.062277824	2.0110612
-0.57881498	-2.9665003	-0.4514358	1.9308381
-0.13924561	-2.705528	-0.57895619	1.6894035
1.0061852	-2.7154601	-0.54511905	1.7701284
1.6061969	-2.9696939	-0.73926508	2.1695037
1.3203851	-3.146337	-1.3596553	2.3918328
0.7644012	-3.025315	-1.8954406	2.3753755
0.53739882	-2.5114937	-1.835646	2.6081445
0.47615606	-1.9956558	-1.1541635	3.067533
0.62001532	-1.7499925	0.04170372	3.2193027
1.2367579	-1.4505491	1.4398581	3.09727
1.6957257	-1.050281	2.1474829	3.1402936
1.4367212	-0.85316885	1.5079293	2.9259346
0.99569255	-0.57881987	0.28956479	2.0024543
0.97620845	-0.0073324111	-0.41010854	1.0766498
1.1528664	0.45813456	-0.35738569	0.67167854
1.0939852	0.60322505	0.17950523	0.76199996
0.94961977	0.47613364	0.6179449	1.1348075
1.2397119	0.17489022	0.38992581	1.4685545
2.1362092	0.014608594	-0.19905517	1.8606746
3.1505957	0.17891148	-0.30921185	2.3140106
3.6584404	0.33489984	0.13690749	2.4705923
3.535615	0.0099081136	0.58683932	2.3567858
2.8738163	-0.80366015	0.8823536	2.2264664
1.6454756	-1.4984431	1.1139221	2.1658468
0.37013447	-1.654457	1.1969953	2.2496345
-0.1190455	-1.4495436	1.2888435	2.4354601
0.21654652	-1.0391457	1.4876469	2.5879185
0.85682893	-0.67628634	1.3400049	2.6942191
1.5902091	-0.65115517	0.66154981	2.8806922
2.3044593	-0.89124191	0.076816499	3.0535319
2.687124	-1.1551306	0.13024682	2.9264212
2.8439271	-1.1285441	0.53815824	2.5780706
3.0084858	-0.81394148	0.81401461	2.2290807
2.999007	-0.81849581	0.96439481	1.8704603
2.7909834	-1.3159864	0.93440461	1.6110749
2.4184256	-1.800817	0.44548747	1.692781
1.946086	-1.9752545	-0.40023267	1.9427717
1.8815217	-2.0444274	-0.9058643	1.8316369
2.3735795	-2.1352284	-0.636787	1.4471802
2.8468006	-1.9124851	0.035849422	1.3768723
2.9953327	-1.0376972	0.44740039	1.5594548
2.8663347	0.37020871	0.27149156	1.5469242
2.496974	1.489315	-0.12861316	1.2317468
2.0345316	1.3806982	-0.10568225	0.71117479
1.6314552	0.3010729	0.31165442	0.18658324
1.1278144	-0.82574224	0.32044667	-0.18090206
0.60353142	-1.4209893	-0.25212029	-0.26258293
0.73500389	-1.3546633	-0.67053282	-0.033316039
1.5250281	-1.0764309	-0.43678904	0.25106567
2.2163069	-1.0203284	0.13527349	0.67283416
2.5257986	-1.3125271	0.50416613	1.3546705
2.535218	-1.9245476	0.60340172	1.7277218
2.2804422	-2.3141105	0.42276236	1.5823556
1.6654463	-2.2166967	0.067698054	1.5028732
0.87042296	-2.0758643	0.052142002	1.6277959
0.51522464	-2.1535931	0.63873529	1.5705652
0.93498963	-2.1940861	1.2295049	1.3508863
2.1401582	-1.7427419	1.1689613	1.4682039
3.5355716	-0.85222727	0.52087957	2.0665507
4.1771927	-0.004179847	-0.32083255	2.4710002
4.1388497	0.43263197	-0.81052279	2.1781168
3.7685399	0.20134017	-0.57730854	1.6896306
3.060473	-0.70398045	-0.10165511	1.7726095
2.366492	-1.7528322	-0.10153516	2.3051047
2.1309259	-2.1389453	-0.64516717	2.6684246
2.3065062	-1.6566117	-1.3752333	2.8039334
2.410773	-0.86341202	-1.6639589	2.7028794
2.3295984	-0.058666591	-1.189078	2.251987
2.1937711	0.52456713	-0.47421542	1.8189543
1.9361188	0.24392906	-0.036890198	1.6334646
1.6257741	-0.88022983	0.31113929	1.6618587
1.330825	-2.0931509	0.69497997	2.0599082
1.1007926	-2.6346383	0.78891224	2.8348088
1.1151992	-2.3869724	0.64365834	3.6469297
1.3075603	-2.1288643	0.46459088	4.1317015
1.3345482	-2.1879244	0.12070981	4.1554289
1.0181428	-1.9864205	-0.056066874	3.7084081
0.66923708	-1.5082219	0.53206003	3.2800786
0.81372601	-1.370026	1.535916	3.4337671
1.4381708	-1.3626549	1.9175713	3.747792
2.0112052	-0.89908564	1.6290294	3.6110582
2.2305737	-0.26519072	1.5586282	3.1563368
2.2238481	-0.093870603	1.9906837	2.7035718
2.095325	-0.22042295	2.627327	2.0723178
1.7003881	-0.18426162	3.2510638	1.3014703
1.038406	-0.060559597	3.4754684	1.2291899
0.63134485	0.13279499	3.1388614	2.2240248
0.97173077	0.36550102	2.5464799	3.3424859
1.6782477	0.27272415	1.7572052	3.5741329
2.1022851	-0.22220625	0.75285816	3.1504314
2.2590449	-0.7000069	-0.048776668	2.8560739
2.2314825	-0.65129018	-0.18289852	2.9526856
1.8142678	-0.092307933	0.23220167	2.9730892
1.295584	0.32470044	0.66393018	2.402137
1.0858853	0.087884352	0.8591581	1.483829
