#trace90	trace92	trace94
-5.0152025	34.808529	43.91124
-7.5885172	26.21933	42.381413
-8.8820944	19.877134	41.836864
-7.7509413	16.398558	42.754578
-3.9421654	13.473155	44.642662
1.9720528	10.768427	45.539833
9.0042887	11.177677	44.334976
15.070374	15.07529	42.721092
17.844671	18.730986	42.529877
18.382364	18.929276	43.426533
20.77701	14.363712	44.609753
25.994837	6.3247561	45.816319
30.192677	0.093063645	46.747849
30.168825	-0.49628052	46.958832
27.402943	2.4879856	46.435303
25.821938	5.7107038	45.602959
26.987913	9.0267639	44.933781
29.294552	13.761359	44.378956
30.186796	19.849545	42.549805
28.286016	26.175842	37.49902
24.333496	31.904432	29.315704
18.932306	36.40033	21.532459
11.087199	38.917194	17.683205
2.0998857	39.1675	17.031971
-4.0569348	37.841869	17.138947
-5.0428014	35.994282	17.552395
-1.3856624	34.389133	18.270121
4.5362253	33.234009	17.429987
9.5708847	32.685604	13.364964
10.46225	32.781609	8.3191681
5.8269563	32.399105	7.2027831
-1.2516001	30.386528	11.679463
-5.0890107	27.807722	18.706795
-3.8641469	26.797569	25.026514
-1.5749702	27.581831	29.755327
-2.0571954	28.279552	33.209023
-4.3573666	28.129686	35.105148
-5.2698336	28.405632	34.958199
-3.1711669	29.540907	33.240547
1.1018208	29.78282	31.104481
4.9303622	27.184572	30.079765
5.396759	22.223154	31.570797
1.2667158	18.677336	35.708439
-5.5060291	19.88596	40.859493
-9.8316383	24.836456	44.882133
-8.5994062	29.905539	47.069019
-4.9522729	32.409027	47.815998
-2.1163363	31.989424	47.778313
1.461149	30.517096	47.473671
6.8544893	30.746557	46.416504
11.533366	33.835491	44.382957
13.997539	38.577824	42.147453
15.598548	43.441933	40.369446
17.493933	47.40464	39.928635
19.166647	48.96978	41.558949
19.091059	46.521839	44.196644
15.743267	39.930149	45.790005
9.5536957	32.213459	45.389763
4.4641991	27.909382	41.63406
3.9810443	28.208557	32.596321
5.8887115	29.640297	21.505222
5.7254481	28.372686	14.337192
3.1343002	24.748089	10.319187
1.6918081	21.347311	5.3989649
3.7823033	18.398087	0.12735532
7.4229827	14.646216	-2.3378837
10.24204	9.3539743	-0.46017161
12.925882	2.9594181	5.5254297
15.387069	-2.1174498	13.535981
13.976617	-2.9278133	20.196711
4.4296126	1.1613145	23.331692
-12.301279	7.0873137	22.758886
-26.56583	11.313066	19.970755
-28.315153	13.81759	17.998972
-19.148132	15.49623	19.120684
-8.5162458	15.530699	23.19499
-2.21539	14.17356	28.52001
-0.53919733	13.01084	33.666794
-1.5767543	11.493889	37.973106
-2.7462015	7.7491932	40.147354
-3.1979489	2.6398423	38.776829
-5.2933216	0.22235157	33.753418
-11.975987	4.311656	26.669798
-20.640219	14.303802	20.857903
-23.388542	25.058075	18.876812
-17.77088	32.019386	19.787294
-8.1977835	34.168575	20.126129
2.1673102	32.80175	19.143875
11.667628	30.349483	20.414759
17.119944	28.475872	25.396965
16.211275	27.134611	30.945005
9.2709169	26.732325	34.744331
-2.3725991	28.278465	36.887901
-16.273781	30.842781	37.211311
-27.50605	31.607862	35.422966
-31.617741	28.912407	32.909386
-29.446323	23.144674	32.182541
-24.572536	17.105015	33.291817
-18.666492	15.462948	33.592541
-11.924022	18.367699	31.280926
-5.165051	19.559055	25.905672
0.22714843	15.406504	18.168808
3.692255	10.735002	10.257462
6.0694098	11.127537	3.9271076
7.6837411	15.251846	-1.3494499
8.0034952	19.789696	-9.7111349
7.8117857	25.144638	-24.722038
9.1610518	32.272118	-41.142601
13.185648	38.531689	-50.183071
18.384518	39.726406	-51.038303
22.315598	33.994766	-47.466209
24.339979	24.150681	-41.739326
25.403854	16.417189	-35.3731
26.092081	14.301825	-28.52183
26.035332	16.17802	-20.008919
25.439837	19.775009	-10.35798
25.699633	25.00778	-1.6569959
27.209803	31.789421	5.7975416
28.275433	37.827026	12.63665
27.674131	40.920452	17.559536
26.152662	41.586929	19.556303
24.551838	41.289631	21.079893
22.834116	39.823452	24.841825
19.441349	36.414921	29.668722
11.170381	32.371235	32.005688
-1.6569577	30.097054	30.779385
-12.746189	30.716463	28.126102
-17.338364	34.045273	25.388775
-17.684223	38.627956	23.00503
-17.574913	42.119171	22.816587
-15.28824	42.732044	25.635138
-7.5019083	39.684364	28.574881
2.7507837	33.679173	28.257587
10.13905	28.434391	24.560562
13.876983	28.225904	20.395622
15.599794	31.962912	19.430864
17.011272	35.023518	23.144814
19.383436	36.016636	29.539312
22.459826	36.412582	34.290455
24.700363	37.168598	33.403843
22.91173	38.844276	26.250708
13.662041	40.506756	16.103617
-1.6021146	39.737953	8.9634027
-15.457539	37.029675	9.4169483
-21.180738	35.586056	15.1122
-18.170738	37.00407	20.230358
-10.181915	40.193092	22.363295
-0.56999731	43.634369	22.998079
8.5690937	47.170509	24.284349
15.286406	51.053829	27.056057
17.060759	54.595085	30.758114
11.228464	56.489929	32.852642
0.77998221	55.544563	30.862669
-4.966507	51.324715	26.356504
-0.65411723	44.866558	22.997688
10.411974	37.855209	21.470579
21.211653	30.93321	21.329407
27.190145	24.64901	23.753422
29.012129	19.491507	28.366043
29.82337	13.248783	32.496716
31.022671	4.783113	34.352451
31.517704	-1.9335904	34.146194
29.966644	-4.1728168	33.497463
26.541304	-4.9722414	34.246208
22.710823	-8.238328	35.764484
19.274109	-14.904955	34.461193
15.749671	-24.192427	28.677492
12.48702	-32.312294	21.228308
10.644243	-32.022484	15.62304
11.21665	-21.541573	13.482983
14.428811	-8.3647556	14.22361
18.385242	1.0840794	14.761144
21.07683	7.0793028	12.569845
22.49028	11.981722	8.6105518
22.764915	16.508465	5.4341736
21.955553	19.811975	4.356184
20.795607	21.707909	5.1656427
20.170204	24.149372	7.8359451
21.464622	29.032265	12.054503
24.904057	35.695221	16.306274
27.082394	41.373238	18.868818
24.358694	44.336132	19.132568
17.716337	45.00264	18.473192
12.047202	43.562092	18.446997
11.374014	39.50882	17.895708
14.828493	32.793102	14.879622
17.736124	24.544981	9.472187
16.703884	17.513313	2.5766559
12.254276	14.247427	-4.664042
7.7815814	13.783873	-8.9802904
6.9439321	11.662206	-6.2196841
10.020778	3.2434654	3.258605
13.950056	-13.56418	14.343466
16.639528	-35.864326	22.810806
18.187523	-53.979752	27.706203
18.711138	-58.307064	30.166929
18.058111	-50.988659	31.193884
17.012398	-43.963577	30.410427
15.970942	-43.3172	27.173603
13.278988	-42.501431	22.198875
9.5953388	-33.335613	19.007933
9.4452686	-16.994942	21.013567
14.5129	-1.498685	26.418022
21.462139	7.1086826	29.799471
26.310703	9.0544519	27.415598
27.92704	8.221096	20.323996
27.085842	7.4525304	13.804209
23.270012	8.0355186	11.810625
16.665159	11.055083	13.204055
12.14674	16.600437	15.592206
14.336445	23.212231	19.825453
21.038342	28.568409	27.148878
27.908581	30.746107	35.325661
33.551601	29.157623	41.370583
37.111942	24.599142	44.59008
37.265541	18.753756	45.01511
34.600399	13.011632	41.98711
30.640112	9.1407871	35.204166
25.844774	9.859231	27.68128
21.947763	14.160794	24.551876
22.084314	15.424105	26.914751
26.608606	9.1038761	31.843021
31.842199	-0.48404482	36.25819
33.668514	-6.0264635	37.820812
31.550358	-6.1312842	36.266609
28.918247	-2.7575011	35.038151
29.410631	3.2251985	37.764442
32.791798	10.662008	42.994419
36.471199	17.730669	46.082222
38.975361	23.162975	45.557758
40.06995	26.288216	43.759804
40.521076	26.582169	41.958126
41.646648	25.030256	38.442959
42.964672	24.325062	32.948715
42.551422	25.287865	28.909021
39.589256	26.489977	28.309177
34.573639	27.097019	29.264698
28.196287	26.08691	29.487946
20.813025	23.246515	28.320017
13.414587	21.194609	26.030506
8.3050489	21.483271	24.150721
7.8042922	22.605791	25.167622
12.298587	23.804482	29.211241
18.272905	26.68655	33.497227
21.343262	31.403782	36.756882
21.090723	35.262173	40.562756
18.786146	36.465881	45.354923
14.357051	35.061337	48.71698
9.2714376	31.478491	47.414024
6.8601403	26.986008	40.704361
7.3405108	23.014175	32.375221
8.2566767	20.477598	27.156349
9.4194679	19.638769	24.424431
11.429133	19.144348	20.177843
12.891441	16.757774	15.335073
12.975885	12.71612	14.878161
12.811544	10.946953	18.937981
14.140052	13.853838	22.896177
17.348116	18.611946	25.119423
21.246655	21.327175	27.140833
25.513063	22.222401	27.302252
30.350893	23.112452	21.787453
35.168526	21.689714	11.658864
38.205078	14.544094	3.7079775
36.774464	4.3698664	3.5196199
30.0221	-2.1151624	10.018366
20.770777	-2.2550035	18.14007
14.074213	0.61483997	24.069839
12.630018	2.95016	26.217529
14.3034	4.7357678	25.610731
16.613514	7.5463829	25.201294
19.515562	11.950426	26.709146
21.843805	16.295582	30.247547
20.58625	18.824587	35.224934
15.731398	20.847523	40.137604
11.611443	23.887548	43.33247
10.518195	26.437525	44.001766
10.149251	26.666199	42.893993
9.2683878	25.042351	42.181866
9.7032032	23.08321	43.791553
12.933595	22.462349	47.461666
17.534533	24.734457	50.655338
20.379156	28.686705	51.512821
19.965458	31.380959	50.829853
17.074486	33.008556	50.190269
13.380393	35.675053	49.885498
11.404538	38.638737	49.035839
13.178914	39.266312	46.570541
16.427967	37.363094	42.531448
16.30287	35.629776	38.743301
12.212933	35.624901	37.560181
9.0738745	36.382107	39.471111
10.664633	37.818611	42.209484
15.563151	40.752705	43.038204
21.051771	44.220009	41.623959
25.697565	46.772453	39.010906
27.815388	47.588417	34.476116
27.358583	46.515274	27.966557
26.820574	45.398682	23.371927
27.736767	45.794407	23.597073
30.224127	45.597275	26.511265
33.764397	41.770309	28.625904
35.983486	35.740643	27.182617
33.066998	32.112267	21.968842
23.269737	32.492722	17.579567
10.131499	35.166363	18.250084
0.31938422	38.380138	22.850611
-3.5440183	40.862019	27.976387
-4.5204811	40.573608	32.442825
-5.6950397	36.069038	36.196472
-7.855463	30.42766	38.521423
-9.1230211	28.905968	39.273102
-6.4865355	31.826975	39.455696
-0.27280626	35.116539	40.116787
6.5049686	36.677177	41.294548
12.063044	37.128117	41.917606
16.819326	35.050426	40.980026
21.528896	26.188541	39.045265
25.761967	9.4466839	37.756126
27.711252	-7.7703199	37.760044
24.296293	-14.727995	38.719894
14.871013	-9.7689571	40.862598
5.2035995	-0.2163412	43.760029
1.5450495	9.2334642	45.660881
3.6639128	18.426825	44.772865
8.0214319	26.303055	39.761406
12.412821	31.730659	31.732527
15.990841	35.151245	25.196058
17.98629	36.061985	22.558165
17.199957	33.828964	20.319218
13.33719	30.712688	15.770098
9.0323906	30.06728	12.769888
8.2650728	31.9491	15.621764
11.77602	31.967342	22.214539
16.609018	26.002575	27.973852
19.57655	17.418722	30.75432
20.001947	14.945086	30.243879
19.958714	20.709612	26.974554
21.472088	28.979258	21.919685
24.491716	35.413815	16.720177
27.850363	39.939457	11.053332
30.607653	43.571377	0.24741162
32.473801	46.04179	-17.670652
32.493484	46.241982	-36.050213
29.169243	44.494709	-46.123035
23.563925	42.662346	-45.789219
18.732347	41.680958	-38.92815
15.644653	40.633316	-29.028021
12.846923	38.772083	-17.769835
9.2921114	36.179436	-7.6223145
6.1613927	33.244717	-1.149264
5.9654593	32.361748	1.3572038
8.4794083	35.645702	2.8616393
10.101645	40.925453	5.9697428
10.165923	44.349087	9.0147734
12.61757	43.888706	8.6039114
19.742542	39.960941	4.7093453
28.673155	34.495716	1.2421868
35.000931	29.785934	0.76347691
37.158676	28.092991	2.7095931
35.884411	29.065369	6.6319218
31.58717	29.41407	12.123111
25.360744	27.08913	17.285847
20.061155	23.119781	20.226191
17.043978	19.480761	21.543694
15.390244	17.877586	23.185268
14.967579	19.899412	25.075634
16.963627	25.69211	24.85466
21.554047	31.90266	21.028404
27.426294	34.78083	14.781236
33.165462	35.49604	8.4551163
37.640842	38.162544	1.9544806
39.142776	43.484661	-7.3514934
36.522102	48.02042	-18.735188
31.393202	49.01696	-26.24865
27.751259	47.235474	-24.681858
28.279133	44.641941	-14.621155
31.19696	42.210915	-1.3539771
32.834881	40.724014	9.9082327
32.246857	40.608791	16.699011
31.219484	41.645779	19.35778
30.994772	44.017868	19.787657
31.888369	48.113537	19.181168
34.001507	53.05352	17.520405
36.354332	57.074505	14.328004
37.711044	59.392807	10.087883
37.318119	60.25148	6.3803053
34.087345	60.434086	4.2748938
28.403194	60.947392	3.0732763
23.75016	61.980431	0.15924595
23.647356	62.940369	-4.2068162
28.40127	63.376205	-4.735877
34.983696	63.132183	1.393629
40.222023	61.566044	10.231634
43.954739	57.515617	16.152458
46.88213	51.781567	17.191893
49.014374	47.403294	14.725103
50.736156	45.061749	10.286759
52.289204	42.618389	4.1680856
53.680752	40.124855	-2.0526693
54.901344	40.424294	-3.4423635
55.382938	44.492981	2.6702356
54.649853	49.762608	11.603311
53.380531	52.531902	17.483927
52.146431	50.29327	19.82394
50.755222	44.793636	20.119514
49.472328	41.81163	18.205593
48.331776	43.66864	13.812155
45.544556	46.150112	9.0332193
39.49604	44.954807	7.3653345
32.78405	40.108883	10.383332
30.051809	33.552731	16.302591
31.856298	26.070229	21.94751
35.711319	18.699615	25.653395
39.835117	15.144803	27.756155
42.221977	18.121609	29.297815
40.727936	24.751135	30.553486
35.658386	29.968538	30.688232
29.786699	32.071026	28.274658
25.917395	31.88534	22.327265
24.58976	29.470919	14.784762
23.883707	25.033478	10.208988
21.130211	21.134466	10.792041
13.987139	20.023251	13.930016
2.0731878	19.41824	15.646908
-9.9487343	14.344317	15.076386
-13.892942	4.8940835	15.063711
-7.0757551	-3.2432733	17.53215
3.0802803	-5.9592438	19.916302
8.2161579	-2.7647078	20.736366
7.6032195	3.9813416	23.081512
5.6495562	10.5938	27.941092
5.6784267	13.567089	32.475708
8.0962982	10.625074	34.024036
12.088338	4.6492405	31.634279
15.972435	2.3875222	25.810051
17.910421	6.1294875	18.726137
18.217791	11.677811	13.678802
19.274897	14.870956	11.973287
22.184227	16.262056	11.176694
25.964689	17.823772	8.4508905
29.978697	18.613201	5.0894365
34.482063	17.923065	3.6998267
38.781406	18.764725	3.5291054
41.055908	23.112379	3.669893
41.154633	27.634871	5.8403497
40.940224	27.348288	10.697347
40.530045	21.712574	16.538818
37.315121	14.937426	21.180422
30.871042	11.368052	23.321207
25.105827	12.07659	23.822872
22.995697	15.433156	24.282997
22.857101	20.447748	25.778919
20.258688	26.642126	29.42988
11.854349	31.70429	33.535091
-1.2237673	32.443203	33.22599
-15.126832	26.920895	26.599228
-26.539495	17.821722	17.607969
-30.889526	11.703576	11.907843
-24.27717	12.099789	11.927123
-9.5441122	16.671843	15.817177
5.7003918	20.23625	20.636219
16.61577	19.11871	25.073753
23.431778	13.132759	28.562159
28.503588	4.6589909	30.275232
32.722599	-3.0702658	30.523615
33.96151	-6.6287847	31.352144
29.649824	-3.7268691	33.840988
21.869015	3.6760194	37.143311
16.166368	11.765233	40.487869
14.082209	20.090115	43.674366
13.01094	29.682636	46.17495
12.514539	38.773342	46.174828
14.536226	44.82193	41.597012
18.914078	48.065807	33.037533
22.833418	50.29953	23.052231
24.951157	52.796932	13.790629
26.524248	55.79649	7.4100399
28.249004	58.331688	5.0529418
29.677357	58.633743	4.4803071
29.866625	56.214737	3.0884683
27.804813	52.924267	2.1568646
24.189768	50.380913	3.9661274
20.390175	48.662033	6.508863
17.465818	47.644966	5.5286345
16.624104	47.193195	1.0414436
17.190565	46.372013	-1.2348747
15.815824	43.853012	3.1226299
8.7007732	39.620995	11.570448
-2.6716089	35.865952	19.298758
-10.508705	34.235886	24.888601
-10.359711	33.916428	29.289293
-5.5318165	33.949196	32.863285
-0.40536454	34.714958	34.676735
3.2970648	36.667896	34.445412
4.6463504	39.250244	33.877323
3.5347104	40.80925	34.735458
1.7031993	38.528107	36.934532
1.4229363	29.828447	38.743664
3.0033917	16.340767	36.589439
5.0766654	5.8416872	27.048082
8.0057554	5.2993374	12.851252
12.65513	12.497349	2.7094643
16.978762	19.395149	1.7074969
17.759577	21.068211	6.9068642
15.566221	17.710697	12.485011
14.228209	11.805743	16.316143
15.100969	7.9620214	20.247568
16.367563	10.229444	23.824226
15.40689	16.635897	23.975479
9.9436331	21.721087	22.099127
0.43879327	23.208981	22.374926
-8.4145174	23.530066	24.40873
-11.356978	25.857775	25.342306
-8.1844645	29.795431	25.705811
-3.1951299	31.955109	28.444305
2.0442271	29.220427	34.18185
9.4526911	20.664263	39.231186
18.441523	8.8467999	39.113216
25.032728	-0.14630142	34.150452
26.396662	-1.0062994	29.418499
24.20402	5.7957602	28.362474
23.141798	15.353642	29.709293
25.98267	23.098452	31.484791
31.304474	27.248188	33.726475
36.241505	28.292097	36.942337
39.586227	25.820955	41.24258
41.701992	17.233801	45.687328
43.254921	3.0210042	48.559143
43.854172	-10.246585	49.22477
41.900978	-16.403452	48.904869
36.042122	-14.987085	48.472561
25.343393	-8.1922894	45.480888
9.7964439	1.3072972	37.156883
-6.9819422	10.182675	25.034391
-17.703024	16.058081	13.208596
-17.146389	18.963093	3.8815882
-7.6323361	20.737553	-2.7035336
2.9277222	23.247658	-4.3909473
7.0141106	27.043451	0.79589325
3.0891967	30.666708	10.146232
-2.3954811	30.958097	18.772604
-2.1824827	25.858631	23.025433
3.7077627	17.866314	22.102253
10.470331	12.515394	17.704065
14.095737	12.619113	12.100911
13.733741	16.185154	7.2409301
12.44507	19.927486	3.8673377
13.930398	22.590157	2.2480674
18.755365	23.888454	2.8733678
23.788275	22.76684	4.9258666
25.211712	20.369915	6.0064993
22.907377	20.494764	4.9861445
19.922546	23.591702	3.5106432
18.908512	26.191246	2.3706901
20.83107	26.622238	-0.2473269
24.625797	26.794209	-4.4277582
28.574465	29.087927	-7.7349696
31.864883	33.442616	-9.9390135
33.195969	38.309406	-12.744291
30.4023	42.855347	-14.749926
22.819145	46.119942	-12.345883
13.426097	46.143665	-6.1535063
7.2825513	41.83427	-1.1487387
6.991456	35.012337	0.042859897
9.5693922	28.668951	-0.49024007
9.0261354	22.35331	-0.037334848
2.4100277	16.023281	2.3817432
-8.233387	15.100471	6.7146072
-20.817278	22.16172	11.998322
-34.830395	32.216774	15.318331
-44.871613	39.708084	12.358786
-43.164585	43.082005	2.8249645
-30.59182	43.641495	-6.76474
-15.324486	42.903069	-9.9776535
-3.5352902	42.108791	-6.4501505
3.6142354	43.009823	0.061074305
7.6319361	45.890724	5.7733288
9.327425	48.908688	9.0373478
8.3116341	51.124233	10.605174
5.5680771	53.070049	11.411175
3.5920122	54.419044	10.549982
4.2572446	53.977184	7.980783
8.556778	52.084446	6.4975901
16.084356	50.830887	7.8469758
23.521969	51.320484	9.9038935
27.864304	52.560146	10.184807
29.228043	53.143028	9.001626
27.294472	52.776196	8.0373945
19.073511	52.238289	9.2348156
4.254591	51.918182	13.995525
-9.3134842	51.264454	21.266174
-11.903923	50.353905	27.880642
-3.3441257	49.01825	31.175102
8.4912071	44.648468	30.560194
17.325655	35.878246	27.651691
22.232656	26.714104	25.928959
25.111685	21.856398	27.770016
27.201244	20.932825	32.016003
27.378359	20.669775	36.137554
24.460814	19.301809	38.605637
20.956377	18.050983	38.625412
21.031303	18.983889	36.668247
24.143417	21.590633	35.385254
25.477146	24.453333	36.535889
22.509388	27.904613	38.098061
17.807449	32.592136	37.338146
16.100323	37.747364	34.944672
19.629719	41.658352	33.457161
26.340681	43.071964	33.106106
31.544067	42.400356	32.182491
31.750927	40.877052	29.933285
28.679754	38.161739	26.702276
27.718464	33.3475	24.4568
31.037518	27.561668	25.921579
36.108032	22.618576	30.397234
40.37727	19.175018	34.09639
43.694805	17.300346	35.092304
46.584389	17.060661	35.527088
48.139725	18.316877	37.81646
46.484642	19.664423	41.073662
40.984066	18.637524	43.492764
34.509964	15.546608	44.990818
31.626019	13.867809	46.41497
33.32703	14.271524	47.964783
36.803444	13.710572	47.920292
39.681824	10.966531	43.87838
41.271961	9.1848097	35.571293
41.022427	12.078221	25.445356
39.021915	19.067369	17.457899
36.174644	25.611418	14.984963
32.377628	27.335629	18.642807
26.997093	24.954056	24.937199
20.741503	23.569494	28.96809
13.531531	25.80381	30.34688
2.569741	30.25872	31.82349
-12.295946	34.8046	32.81551
-23.965899	37.705605	31.781202
-25.254385	38.602982	30.903122
-17.051771	38.820568	31.535486
-4.7670188	39.487484	29.617079
7.9495325	40.243446	20.823521
19.428392	39.170376	9.5246811
28.216881	33.734867	5.938705
32.992359	23.595083	12.622454
34.312244	12.621787	22.883471
34.752071	6.0204043	30.487103
35.288799	5.5849562	33.810825
34.837429	8.5465488	33.417004
33.542992	10.604609	31.276594
